0,1,2
through,appropriate,0.02488740161061287
all,that,0.02487516961991787
that,all,0.02487516961991787
than,Changes/Hardware,0.024829933419823647
a,Include,0.024807564914226532
policies,they,0.024797959253191948
they,policies,0.0247979573905468
notified,must,0.024794690310955048
must,notified,0.0247946847230196
with,"IAVA,",0.024786734953522682
stored,details,0.024784967303276062
details,stored,0.024784957990050316
they,ensure,0.024776171892881393
ensure,they,0.024776162579655647
goal,change,0.024687975645065308
change,goal,0.02468796819448471
goal,that,0.0246332585811615
that,goal,0.0246332548558712
inform,"processes,",0.024628112092614174
recommend,first,0.024592021480202675
first,recommend,0.024592004716396332
previewing,are,0.024556122720241547
date,"stakeholders,",0.024555707350373268
required,Expiration/mitigation,0.024530647322535515
necessary,recommend,0.024519439786672592
recommend,necessary,0.024519436061382294
which,of,0.02450861781835556
procedural,III,0.024505484849214554
is,on,0.024445215240120888
on,is,0.02444521337747574
communicates,(Approved/NIH,0.024398822337388992
first,"change,",0.02438216097652912
goal,1:,0.024376461282372475
date,Section,0.024376453831791878
a,attributes,0.02428038977086544
attributes,a,0.024280373007059097
or,(Software,0.024277038872241974
CAT,must,0.024274172261357307
must,CAT,0.02427416294813156
responsible,approved),0.024253472685813904
OD,are,0.024243788793683052
through,change(s).,0.024230733513832092
performed,II,0.02420175075531006
fulfill,"reviews,",0.024197924882173538
document,"I,",0.024157902225852013
stored,"changes,",0.024094657972455025
only,Manager,0.024053018540143967
notified,data,0.02405000478029251
The,(CAB),0.02404416911303997
must,Accountability,0.024029379710555077
above,procedural,0.024016356095671654
procedural,above,0.024016352370381355
a,change(s).,0.02397151105105877
that,control.,0.02390497364103794
action,Strategy,0.02389790117740631
changes,are,0.023875251412391663
to,Comments,0.023851266130805016
about,how,0.0238138809800148
action,Team,0.023793617263436317
action,"presents,",0.023753555491566658
implements,orderly/timely,0.023747848346829414
change,III,0.023744890466332436
change,"changes,",0.0237425547093153
cycle,Include,0.023709284141659737
The,throughout,0.023698151111602783
throughout,The,0.023698139935731888
through,affected,0.023660318925976753
affected,through,0.023660292848944664
requirements,is,0.023655902594327927
is,requirements,0.02365589141845703
must,Team,0.023647839203476906
RFC,Tester,0.023574916645884514
all,Director,0.02349621243774891
assets,Stakeholders.,0.0234838854521513
audits,entails,0.023436376824975014
entails,audits,0.02343636564910412
with,are,0.0234278105199337
request,III,0.023399345576763153
formally,fulfill,0.02337264083325863
fulfill,formally,0.023372633382678032
insure,stakeholders,0.02337230183184147
above,3,0.023364171385765076
or,Testing,0.023318864405155182
relevant,how,0.023297667503356934
changes,approved),0.023283645510673523
throughout,approved),0.023278575390577316
each,policies,0.023225096985697746
policies,each,0.023225080221891403
an,they,0.02319551259279251
they,an,0.023195505142211914
they,RACI,0.023190004751086235
installation,Include,0.023141345009207726
policies,Expiration/mitigation,0.02313479594886303
assets,"fashion,",0.02310013771057129
NIH,that,0.023078201338648796
that,NIH,0.023078197613358498
to,will,0.023074721917510033
an,a,0.02305826172232628
a,an,0.02305825985968113
document,goal,0.023057445883750916
goal,document,0.023057442158460617
necessary,risk,0.023040058091282845
risk,necessary,0.023040054365992546
OD,Reporting,0.023000983521342278
implements,vote,0.022996461018919945
which,behalf,0.022987041622400284
behalf,which,0.022987037897109985
with,formally,0.022980177775025368
formally,with,0.02298017591238022
previewing,be,0.022972116246819496
requests,must,0.02293049916625023
must,requests,0.02293049916625023
overall,data,0.022906972095370293
valid,must,0.022870516404509544
must,valid,0.022870507091283798
previewing,and,0.022868404164910316
and,previewing,0.02286839298903942
recommend,"changes,",0.022855790331959724
The,participants,0.022838391363620758
participants,The,0.02283838763833046
ChM,CAB,0.022829314693808556
CAB,ChM,0.022829297930002213
communicates,These,0.022825265303254128
behalf,for,0.02275404892861843
evaluation,Reports,0.02272239699959755
audits,or,0.022717129439115524
or,audits,0.02271711826324463
goal,-,0.022709839046001434
is,4:,0.022624174132943153
OD,of,0.022623348981142044
affected,which,0.02257903479039669
which,affected,0.02257903479039669
that,RFCs,0.022550616413354874
evaluation,through,0.022536132484674454
through,evaluation,0.022536130622029305
about,Comments,0.022511908784508705
details,3:,0.02249954082071781
assets,Example,0.02248554676771164
changes,(ChM),0.022478371858596802
initial,orderly/timely,0.022471142932772636
fulfill,(Software,0.02246389165520668
required,(Approved/NIH,0.022455323487520218
perpetual,change(s).,0.022450821474194527
procedural,Matrix,0.022437967360019684
each,communicates,0.022431518882513046
communicates,each,0.022431496530771255
entails,1:,0.022425124421715736
assets,on,0.02241354063153267
on,assets,0.02241353504359722
each,Comments,0.022391701117157936
types,or,0.02237105928361416
or,types,0.022371042519807816
stored,necessary,0.022360891103744507
necessary,stored,0.022360889241099358
maintained,"stakeholders,",0.022341309115290642
evaluation,(Required,0.02233070880174637
implements,"IAVA,",0.022329138591885567
implements,Template,0.0223038662225008
installation,Accountability,0.02229761891067028
responsible,Manager,0.022246895357966423
stored,stakeholders,0.02224668860435486
inform,Sample,0.022200163453817368
details,Document,0.022192789241671562
performing,maintained,0.02217932417988777
maintained,performing,0.02217930555343628
or,Sample,0.022176194936037064
to,IAVA,0.022173533216118813
purpose,relevant,0.022155093029141426
relevant,purpose,0.02215508557856083
is,responsible,0.022120298817753792
responsible,is,0.022120283916592598
this,3,0.02207903377711773
performed,Tester,0.022046852856874466
relevant,Reports,0.02204500325024128
entails,behalf,0.022021174430847168
behalf,entails,0.022021161392331123
all,necessary,0.02201472781598568
necessary,all,0.02201472409069538
each,Include,0.022013962268829346
goal,Accountability,0.02199871838092804
in,II,0.021997205913066864
formally,Assessment,0.021992629393935204
they,stakeholders,0.02197146974503994
annual,well,0.021950965747237206
risk,cycle,0.02189328335225582
cycle,risk,0.021893274039030075
ensuring,other,0.02189241535961628
proposed,Modernization,0.021871916949748993
assets,,0.021863548085093498
above,IAVA,0.021855609491467476
an,Reports,0.021841196343302727
formally,Office,0.021823059767484665
on,are,0.021792039275169373
CAT,the,0.021776331588625908
the,CAT,0.02177632972598076
goal,requirements,0.021773971617221832
requirements,goal,0.021773969754576683
inform,change(s).,0.021765178069472313
than,3,0.021752560511231422
applied,(CAB),0.021749453619122505
changes,-,0.021738583222031593
each,any,0.021720923483371735
changes,previewing,0.02170555666089058
previewing,changes,0.02170555293560028
cycle,change(s).,0.02165813371539116
requirements,Requests,0.021658116951584816
above,Reporting,0.02163556031882763
above,processed.,0.02159784361720085
necessary,goal,0.02152951806783676
goal,necessary,0.021529510617256165
requests,vote,0.0215162243694067
assets,can,0.02150285616517067
as,Action,0.021473487839102745
risk,required,0.02146858349442482
required,risk,0.021468570455908775
this,Include,0.021416809409856796
first,Process,0.021411338821053505
the,Strategy,0.021404825150966644
valid,changes,0.021403498947620392
changes,valid,0.021403498947620392
required,"I,",0.02139824442565441
with,evaluation,0.0213815588504076
evaluation,with,0.021381555125117302
which,follows:,0.021374747157096863
stored,"change,",0.02132418006658554
performing,"fashion,",0.021288622170686722
stored,RFC,0.02128172665834427
RFC,stored,0.021281717345118523
approved,Tester,0.02127276360988617
they,needs.,0.021254418417811394
change,changes,0.021243473514914513
changes,change,0.021243473514914513
attributes,date,0.021238280460238457
date,attributes,0.021238278597593307
goal,they,0.021220622584223747
they,goal,0.021220620721578598
an,-,0.02116718515753746
CAT,As,0.02115689031779766
stored,Reports,0.021152906119823456
request,or,0.0211502518504858
or,request,0.021150248125195503
ensuring,"reviews,",0.02113720029592514
ensure,assets,0.021134644746780396
assets,ensure,0.0211346335709095
requests,Strategy,0.021115919575095177
above,(Software,0.021111460402607918
first,RACI,0.02109922282397747
purpose,Matrix,0.021045656874775887
throughout,RFCs,0.021028608083724976
NIH,Strategy,0.021007508039474487
with,a,0.021005161106586456
a,with,0.02100514806807041
change,than,0.020990710705518723
than,change,0.020990703254938126
action,"fashion,",0.02096651867032051
change,ensure,0.020895395427942276
ensure,change,0.020895391702651978
with,needs.,0.02086954563856125
installation,"fashion,",0.02084510028362274
audits,control.,0.020817162469029427
through,or,0.020747998729348183
or,through,0.020747998729348183
installation,3,0.02073638327419758
than,Document,0.02071388252079487
they,requirements,0.02071147970855236
requirements,they,0.020711470395326614
entails,initial,0.020679883658885956
initial,entails,0.02067987434566021
ChM,2:,0.02067987062036991
maintained,notified,0.020667975768446922
notified,maintained,0.020667973905801773
recommend,"reviews,",0.02066277153789997
insure,manner,0.02065254934132099
manner,insure,0.020652540028095245
which,Board,0.02064480073750019
purpose,performed,0.020633745938539505
performed,purpose,0.020633740350604057
approved,perpetual,0.020591741427779198
perpetual,approved,0.0205917339771986
RFC,must,0.02057749219238758
must,RFC,0.02057747170329094
installation,that:,0.020479325205087662
necessary,Office,0.020456884056329727
necessary,any,0.020440416410565376
formally,procedural,0.02043350599706173
procedural,formally,0.02043350227177143
details,"changes,",0.020416036248207092
maintained,overall,0.02039356343448162
overall,maintained,0.020393557846546173
insure,Management,0.02039308100938797
assessment,Team,0.020389467477798462
accurate,for,0.02035660669207573
stored,,0.02034728415310383
manner,approved),0.020333081483840942
which,Requests,0.020316265523433685
types,OD’s,0.020292505621910095
recommend,"presents,",0.02026740089058876
ChM,1:,0.020236045122146606
insure,Office,0.020178699865937233
accordance,Changes),0.02016647905111313
procedural,Agenda,0.020152674987912178
NIH,all,0.020133452489972115
all,NIH,0.020133450627326965
policies,processed.,0.02011660300195217
ensuring,they,0.020116502419114113
they,ensuring,0.020116491243243217
evaluation,valid,0.02010643109679222
valid,evaluation,0.020106429234147072
is,to,0.020096831023693085
to,is,0.020096806809306145
applied,vote,0.020068420097231865
performed,Testing,0.020059308037161827
a,Requests,0.020003696903586388
formally,(Required,0.01996541954576969
risk,entails,0.01994774490594864
entails,risk,0.01994774118065834
assets,"I,",0.019942020997405052
previewing,perpetual,0.019885186105966568
perpetual,previewing,0.019885165616869926
this,Document,0.019795605912804604
approves,"stakeholders,",0.019782371819019318
ensuring,As,0.019747978076338768
ensuring,ChM,0.01972964033484459
ChM,ensuring,0.019729621708393097
approves,(Required,0.019715294241905212
types,approved),0.01971004530787468
an,Expiration/mitigation,0.019709493964910507
details,-,0.019694143906235695
and,overall,0.019651219248771667
overall,and,0.019651202484965324
overall,as,0.019609514623880386
as,overall,0.019609497860074043
action,purpose,0.019584577530622482
purpose,action,0.019584573805332184
valid,change(s).,0.019491828978061676
that,they,0.019487150013446808
they,that,0.01948714442551136
affected,approved),0.01948477141559124
approves,Sample,0.019476724788546562
the,other,0.019473344087600708
initial,RFCs,0.019431697204709053
in,can,0.01942957192659378
and,approved,0.019395625218749046
approved,and,0.0193956196308136
approved,Reports,0.01938471570611
in,performing,0.019368618726730347
performing,in,0.019368615001440048
on,These,0.019361333921551704
insure,is,0.019348571076989174
is,insure,0.019348567351698875
all,Changes/Hardware,0.019343210384249687
proposed,Management,0.019343024119734764
previewing,Modernization,0.019334161654114723
relevant,Include,0.01929323747754097
affected,can,0.019280020147562027
notified,"therefore,",0.019269712269306183
types,well,0.019267713651061058
proposed,Section,0.019259164109826088
installation,Strategy,0.019132664427161217
version,(Change,0.019132442772388458
on,CAB,0.019114991649985313
CAB,on,0.019114982336759567
audits,Changes),0.019111325964331627
as,can,0.01908465288579464
cycle,other,0.019071798771619797
applied,previewing,0.01907164230942726
previewing,applied,0.019071632996201515
as,communicates,0.019057316705584526
communicates,as,0.019057298079133034
requests,for,0.019053522497415543
goal,approved,0.01902119442820549
approved,goal,0.01902119070291519
action,stakeholders,0.019019439816474915
must,Section,0.019013676792383194
above,Modernization,0.01900152675807476
maintained,proposed,0.01900140941143036
proposed,maintained,0.01900140382349491
accordance,about,0.01898627169430256
about,accordance,0.01898626983165741
changes,Testing,0.018925966694951057
assessment,"changes,",0.01891232840716839
initial,"change,",0.01889786496758461
entails,Action,0.018859263509511948
requests,all,0.01883382350206375
all,requests,0.018833817914128304
initial,accurate,0.018833475187420845
accurate,initial,0.018833469599485397
responsible,Matrix,0.018832366913557053
initial,(Approved/NIH,0.018826106563210487
affected,Assessment,0.0187995582818985
The,(Software,0.018791403621435165
applied,Reporting,0.018784798681735992
behalf,Board,0.018713563680648804
to,with,0.01871110498905182
with,to,0.018711095675826073
valid,"tool(s),",0.018704047426581383
formally,installation,0.018699591979384422
installation,formally,0.01869957707822323
approves,"changes,",0.018690399825572968
NIH,"processes,",0.018685271963477135
accordance,Cyber,0.018673671409487724
all,Change,0.018663307651877403
initial,Document,0.018650684505701065
in,III,0.018644336611032486
requests,performed,0.018631532788276672
performed,requests,0.018631532788276672
ensuring,applied,0.018590006977319717
applied,ensuring,0.018589995801448822
communicates,follows:,0.01858149841427803
CAT,evaluation,0.018533386290073395
evaluation,CAT,0.018533382564783096
fulfill,Changes),0.01846308261156082
requests,processed.,0.018421629443764687
annual,Statistical,0.018407711759209633
entails,4:,0.018403036519885063
accordance,Director,0.018398534506559372
recommend,annual,0.01838565431535244
annual,recommend,0.01838565245270729
CAB,that,0.018374651670455933
that,CAB,0.018374642357230186
each,"tool(s),",0.018359456211328506
requirements,2:,0.018356921151280403
risk,"processes,",0.018344614654779434
implements,participants,0.018343772739171982
participants,implements,0.018343765288591385
overall,recommend,0.018332233652472496
recommend,overall,0.01833222433924675
NIH,ChM,0.01832711137831211
ChM,NIH,0.018327105790376663
accurate,(Software,0.018316121771931648
ChM,(Change,0.01830831728875637
CAT,II,0.018238265067338943
insure,Modernization,0.01823682151734829
communicates,evaluation,0.018203284591436386
evaluation,communicates,0.018203284591436386
purpose,each,0.018155653029680252
each,purpose,0.018155649304389954
through,performed,0.018150536343455315
performed,through,0.018150534480810165
is,as,0.018139611929655075
as,is,0.018139604479074478
performed,Management,0.018136881291866302
The,Tester,0.018128734081983566
performing,procedural,0.01811741106212139
procedural,performing,0.018117399886250496
recommend,Board,0.018101656809449196
perpetual,throughout,0.018015999346971512
throughout,perpetual,0.018015990033745766
is,be,0.017971936613321304
perpetual,CAT,0.0178896002471447
CAT,perpetual,0.017889585345983505
assessment,they,0.017868243157863617
they,assessment,0.017868241295218468
participants,Request,0.01785494200885296
through,how,0.01784016750752926
recommend,with,0.01783892512321472
with,recommend,0.017838919535279274
cycle,accordance,0.01783057302236557
accordance,cycle,0.017830561846494675
initial,Strategy,0.017824115231633186
cycle,audits,0.017789438366889954
audits,cycle,0.017789430916309357
than,or,0.017789190635085106
or,than,0.017789186909794807
ChM,The,0.017787041142582893
The,ChM,0.017787039279937744
or,As,0.01776241883635521
about,As,0.01772443950176239
risk,View,0.017692657187581062
date,they,0.017679547891020775
they,date,0.017679544165730476
to,assessment,0.017656493932008743
assessment,to,0.017656490206718445
The,only,0.017616726458072662
only,The,0.017616722732782364
risk,(Required,0.017611773684620857
initial,required,0.017584607005119324
required,initial,0.017584603279829025
maintained,approved),0.017577163875102997
performed,"stakeholders,",0.017511887475848198
an,test,0.017509208992123604
accordance,RACI,0.01750137470662594
assessment,an,0.017467061057686806
an,assessment,0.017467046156525612
affected,OD’s,0.01744532771408558
date,Agenda,0.01742124743759632
evaluation,As,0.017420073971152306
communicates,are,0.017405113205313683
to,OD’s,0.017393101006746292
entails,RFC,0.017392197623848915
RFC,entails,0.017392175272107124
on,with,0.017374636605381966
with,on,0.01737462729215622
procedural,Testing,0.01737438701093197
policies,(CAB),0.017342165112495422
change,Testing,0.017321361228823662
accurate,Comments,0.01729227602481842
action,types,0.01726089045405388
types,action,0.01726088859140873
audits,OD,0.017222784459590912
OD,audits,0.01722276769578457
requests,RACI,0.017209721729159355
relevant,the,0.017175626009702682
the,relevant,0.017175616696476936
ensure,approved,0.017175020650029182
approved,ensure,0.017175007611513138
affected,Office,0.017170803621411324
version,needs.,0.01714901253581047
performed,Comments,0.017140742391347885
about,Sample,0.017110826447606087
notified,Director,0.017090532928705215
manner,follows:,0.017033301293849945
entails,"presents,",0.017000673338770866
change,RFCs,0.01698422245681286
must,Sample,0.016974182799458504
evaluation,Include,0.01694970577955246
or,II,0.016942258924245834
the,The,0.01693153567612171
The,the,0.016931528225541115
through,Stakeholders,0.016917195171117783
performing,Tester,0.016880586743354797
on,change,0.016868557780981064
change,on,0.016868554055690765
or,that:,0.016856584697961807
ensuring,recommend,0.0168409775942564
recommend,ensuring,0.016840975731611252
as,vote,0.016803275793790817
is,Statistical,0.016756394878029823
action,Board,0.01674754172563553
requests,CAB,0.016728704795241356
CAB,requests,0.016728699207305908
requests,Team,0.01668725535273552
all,entails,0.016663508489727974
entails,all,0.016663502901792526
applied,procedural,0.016565939411520958
procedural,applied,0.01656593754887581
overall,requests,0.016513850539922714
requests,overall,0.016513817012310028
approves,goal,0.01650392636656761
goal,approves,0.016503917053341866
overall,2:,0.01650085859000683
version,on,0.016484152525663376
on,version,0.016484150663018227
performing,vote,0.0164474043995142
and,Accountability,0.01642407290637493
accordance,request,0.01642020232975483
request,accordance,0.016420193016529083
CAB,data,0.016396623104810715
cycle,(ChM),0.016393296420574188
approves,data,0.01637420430779457
behalf,"stakeholders,",0.016333993524312973
annual,Document,0.016304565593600273
necessary,II,0.016301864758133888
assessment,valid,0.016254892572760582
valid,assessment,0.016254883259534836
types,responsible,0.01624206267297268
responsible,types,0.01624205894768238
implements,Changes/Hardware,0.016232145950198174
CAT,than,0.01622801460325718
than,CAT,0.016228001564741135
a,Strategy,0.016224250197410583
details,Approved/Suspended/Cancelled/Superseded),0.016208354383707047
assessment,Stakeholders.,0.016158146783709526
CAB,Baseline,0.016121499240398407
the,that,0.01609957031905651
that,the,0.016099561005830765
they,accurate,0.016096239909529686
accurate,they,0.01609623245894909
about,risk,0.016093291342258453
risk,about,0.016093283891677856
than,follows:,0.016090666875243187
CAB,"presents,",0.01607762835919857
goal,assets,0.01606603153049946
assets,goal,0.01606600359082222
relevant,an,0.01604507490992546
an,relevant,0.016045067459344864
goal,required,0.01597590185701847
required,goal,0.01597590185701847
each,stored,0.01597575843334198
stored,each,0.015975752845406532
assets,Matrix,0.015912814065814018
attributes,Sample,0.015895409509539604
evaluation,or,0.0158657468855381
or,evaluation,0.015865737572312355
notified,ensure,0.015864461660385132
ensure,notified,0.015864452347159386
change,Change,0.015862228348851204
affected,Testing,0.01582510955631733
audits,vote,0.01581549644470215
relevant,Testing,0.01579543575644493
an,to,0.015752190724015236
to,an,0.01575218327343464
throughout,attributes,0.01571626588702202
attributes,throughout,0.01571626029908657
audits,goal,0.015689667314291
goal,audits,0.01568966545164585
which,that:,0.015664715319871902
first,will,0.015658527612686157
and,are,0.015650220215320587
must,Document,0.015587675385177135
inform,Example,0.015584017150104046
requests,action,0.015568574890494347
action,requests,0.015568570233881474
fulfill,"fashion,",0.0155522171407938
installation,to,0.015470949001610279
to,installation,0.015470929443836212
changes,notified,0.01545499823987484
notified,changes,0.01545499637722969
ensuring,Director,0.015453711152076721
a,Stakeholders.,0.01542320754379034
recommend,Changes/Hardware,0.015415367670357227
required,participants,0.015399397350847721
participants,required,0.015399384312331676
only,that:,0.015377338044345379
types,cycle,0.015377182513475418
cycle,types,0.015377163887023926
behalf,Office,0.015377141535282135
notified,other,0.01537619810551405
performing,attributes,0.015370607376098633
attributes,performing,0.015370598062872887
a,they,0.015351067297160625
they,a,0.015351061709225178
accurate,audits,0.015321659855544567
audits,accurate,0.01532165426760912
ensure,basis),0.015318537130951881
recommend,performing,0.01531490683555603
performing,recommend,0.015314905904233456
action,evaluation,0.015283570624887943
evaluation,action,0.01528355572372675
this,Manager,0.015270835720002651
this,Team,0.0152454674243927
an,all,0.015245359390974045
all,an,0.015245349146425724
maintained,Program,0.01523599773645401
approves,previewing,0.015187880955636501
previewing,approves,0.015187880024313927
necessary,relevant,0.01515537966042757
relevant,necessary,0.015155370347201824
overall,Management,0.015120263211429119
applied,"processes,",0.015104031190276146
approves,Requests,0.015098296105861664
risk,Changes),0.015072483569383621
accordance,that:,0.015061846934258938
applied,Process,0.015056764706969261
NIH,than,0.015049118548631668
than,NIH,0.015049111098051071
NIH,as,0.015027395449578762
as,NIH,0.015027389861643314
relevant,"processes,",0.015024238266050816
or,stored,0.015022139064967632
stored,or,0.015022126026451588
details,Team,0.01501092966645956
affected,OD,0.015006390400230885
OD,affected,0.015006378293037415
action,(Software,0.014997253194451332
behalf,accordance,0.014988361857831478
accordance,behalf,0.014988359063863754
approves,Program,0.014987525530159473
version,stakeholders,0.01495394203811884
notified,test,0.0149115901440382
perpetual,assets,0.014886335469782352
assets,perpetual,0.014886312186717987
assessment,Reports,0.014885432086884975
details,basis),0.014877857640385628
requirements,stakeholders,0.014769726432859898
which,Modernization,0.01475218404084444
policies,needs.,0.0147284846752882
change,performed,0.01471760869026184
performed,change,0.014717604033648968
valid,Reports,0.01471297349780798
on,Matrix,0.014704675413668156
procedural,Request,0.014685745351016521
proposed,change,0.01467485073953867
change,proposed,0.014674846082925797
which,,0.014640379697084427
CAB,annual,0.014600004069507122
annual,CAB,0.014599992893636227
version,communicates,0.014544177800416946
communicates,version,0.014544175937771797
fulfill,Accountability,0.014513755217194557
in,test,0.014480303972959518
relevant,orderly/timely,0.014476208947598934
accordance,Strategy,0.014448262751102448
attributes,,0.014393520541489124
policies,orderly/timely,0.014369836077094078
annual,necessary,0.014336607418954372
necessary,annual,0.014336599968373775
goal,be,0.014336561784148216
change,audits,0.01429666019976139
audits,change,0.014296642504632473
CAT,version,0.014286169782280922
version,CAT,0.014286166056990623
change,through,0.014263959601521492
through,change,0.014263959601521492
perpetual,inform,0.014257065951824188
inform,perpetual,0.014257065951824188
assessment,"fashion,",0.014214740134775639
which,Request,0.014208410866558552
ensuring,and,0.01419263519346714
and,ensuring,0.014192615635693073
inform,"change,",0.014158885926008224
first,CAB,0.014129680581390858
CAB,first,0.014129668474197388
purpose,Process,0.01407887227833271
request,stored,0.01407378725707531
stored,request,0.014073779806494713
above,accordance,0.014022544957697392
accordance,above,0.014022532850503922
on,View,0.014012951403856277
to,"IAVA,",0.014012289233505726
accurate,(ChM),0.014009780250489712
annual,"stakeholders,",0.014008023776113987
change,requests,0.0139962462708354
requests,change,0.013996245339512825
on,ChM,0.013988514430820942
ChM,on,0.013988505117595196
procedural,Board,0.013972005806863308
first,Include,0.01396183017641306
change,Manager,0.013951223343610764
insure,the,0.01394718885421753
the,insure,0.013947182334959507
necessary,2:,0.013929505832493305
proposed,Director,0.013924438506364822
the,OD,0.013918614014983177
OD,the,0.013918599113821983
on,2:,0.013907568529248238
proposed,Stakeholders,0.01389753632247448
assets,OD’s,0.013895970769226551
applied,"IAVA,",0.013875029981136322
participants,III,0.013867856003344059
approves,Testing,0.013848831877112389
first,Tester,0.013834379613399506
assets,1:,0.013830757699906826
requirements,policies,0.013819023035466671
policies,requirements,0.013819005340337753
about,Baseline,0.013812941499054432
applied,well,0.013740262016654015
all,"therefore,",0.013737174682319164
they,Accountability,0.013721205294132233
approves,this,0.013717278838157654
this,approves,0.013717271387577057
The,accurate,0.013707063160836697
accurate,The,0.013707057572901249
about,each,0.013694318942725658
each,about,0.013694312423467636
ensuring,each,0.013693583197891712
each,ensuring,0.013693569228053093
about,to,0.013660999946296215
to,about,0.013660985045135021
perpetual,"presents,",0.013658351264894009
performed,will,0.01363154873251915
stored,vote,0.013622637838125229
action,vote,0.013613400980830193
action,processed.,0.013598354533314705
audits,affected,0.013580948114395142
affected,audits,0.01358093786984682
a,vote,0.01358057837933302
requirements,entails,0.013576654717326164
entails,requirements,0.013576648198068142
on,(Change,0.013571722432971
as,are,0.013565866276621819
an,3,0.013558746315538883
ensuring,or,0.013557259924709797
or,ensuring,0.013557259924709797
implements,be,0.013535975478589535
entails,"change,",0.013518920168280602
applied,Matrix,0.013506071642041206
or,of,0.013502007350325584
proposed,Approved/Suspended/Cancelled/Superseded),0.013463527895510197
on,Template,0.013428271748125553
about,approved),0.013306246139109135
annual,request,0.013305644504725933
request,annual,0.01330562587827444
participants,Strategy,0.01328047551214695
attributes,vote,0.013251950033009052
installation,Team,0.013195040635764599
as,Template,0.013193817809224129
installation,risk,0.013166477903723717
risk,installation,0.01316646859049797
necessary,"I,",0.013158055022358894
cycle,Example,0.013125332072377205
performed,Team,0.013120931573212147
an,change,0.013118569739162922
change,an,0.0131185632199049
assessment,which,0.01309959590435028
which,assessment,0.013099576346576214
to,of,0.013083421625196934
maintained,RFC,0.013067609630525112
RFC,maintained,0.013067597523331642
goal,this,0.013063485734164715
this,goal,0.013063476420938969
The,attributes,0.013022774830460548
attributes,The,0.013022772036492825
throughout,,0.013012354262173176
that,basis),0.01297773141413927
assets,requirements,0.012947781942784786
requirements,assets,0.012947775423526764
ensuring,required,0.012907722033560276
required,ensuring,0.012907718308269978
assets,for,0.01288866437971592
applied,Sample,0.012876016087830067
they,Reports,0.012844518758356571
annual,insure,0.012767273932695389
insure,annual,0.012767266482114792
accurate,"fashion,",0.01272650808095932
in,stakeholders,0.012719559483230114
fulfill,document,0.0126990070566535
document,fulfill,0.012698995880782604
in,Testing,0.012667105533182621
types,stored,0.012664057314395905
stored,types,0.012664055451750755
above,purpose,0.012657918967306614
purpose,above,0.012657917104661465
ensuring,performed,0.01264175958931446
performed,ensuring,0.012641757726669312
requirements,details,0.012626796960830688
details,requirements,0.012626787647604942
formally,other,0.012545749545097351
this,Strategy,0.012531723827123642
implements,are,0.012520971707999706
audits,Office,0.012520025484263897
risk,applied,0.012495812028646469
applied,risk,0.012495799921452999
participants,Management,0.012481021694839
appropriate,which,0.012480654753744602
which,appropriate,0.012480653822422028
and,well,0.012445119209587574
must,behalf,0.012431083247065544
behalf,must,0.012431078590452671
formally,,0.012419973500072956
formally,Matrix,0.012405620887875557
relevant,implements,0.012355424463748932
implements,relevant,0.012355418875813484
ChM,Include,0.012344942428171635
in,affected,0.012335225008428097
affected,in,0.012335221283137798
previewing,,0.012330453842878342
they,Team,0.012327030301094055
that,"I,",0.012303413823246956
about,Testing,0.012293538078665733
recommend,(Software,0.012282285839319229
details,Process,0.012245941907167435
stored,Cyber,0.012222511693835258
attributes,"fashion,",0.012177708558738232
RFC,Expiration/mitigation,0.012170514091849327
valid,date,0.012162993662059307
date,valid,0.012162993662059307
purpose,Testing,0.012131400406360626
change,Management,0.012093061581254005
goal,follows:,0.012084569782018661
as,Program,0.012036759406328201
goal,Testing,0.01203302200883627
must,which,0.011999350041151047
which,must,0.011999345384538174
accordance,Management,0.011998232454061508
changes,Team,0.011954066343605518
implements,which,0.011938774958252907
which,implements,0.011938774026930332
above,,0.011926034465432167
purpose,Director,0.011925297789275646
formally,1:,0.01191672682762146
in,,0.011908932588994503
CAT,test,0.01187223568558693
details,installation,0.01187154371291399
installation,details,0.01187154185026884
assessment,inform,0.011848131194710732
inform,assessment,0.01184812467545271
accordance,approved),0.011791828088462353
applied,must,0.011775786057114601
must,applied,0.011775759980082512
this,NIH,0.01177248079329729
NIH,this,0.011772478930652142
version,Process,0.011744201183319092
change,Assessment,0.011732412502169609
throughout,Template,0.011712855659425259
or,behalf,0.011692309752106667
behalf,or,0.011692299507558346
or,Matrix,0.011677907779812813
requests,Comments,0.011674033477902412
on,As,0.01166523341089487
date,Program,0.01166507974267006
implements,Director,0.011631669476628304
and,requests,0.01162760704755783
requests,and,0.011627606116235256
overall,installation,0.011605799198150635
installation,overall,0.011605793610215187
stored,Request,0.01159570924937725
audits,evaluation,0.011573170311748981
evaluation,audits,0.011573164723813534
attributes,"change,",0.011567341163754463
requirements,accordance,0.011555452831089497
accordance,requirements,0.011555447243154049
appropriate,control.,0.011498459614813328
proposed,accurate,0.011495319195091724
accurate,proposed,0.011495309881865978
assets,performing,0.011495154350996017
performing,assets,0.011495145969092846
types,installation,0.011478425934910774
installation,types,0.011478418484330177
appropriate,Manager,0.011466293595731258
RFC,orderly/timely,0.011454143561422825
cycle,goal,0.011427790857851505
goal,cycle,0.011427786201238632
types,evaluation,0.011406619101762772
evaluation,types,0.011406606063246727
initial,for,0.01138137374073267
evaluation,Tester,0.011380823329091072
